"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 12, 2019","2,309.36","2,297.33","2,316.07","2,295.80","-","0.62%"
"Dec 11, 2019","2,295.02","2,289.37","2,298.87","2,288.04","-","0.23%"
"Dec 10, 2019","2,289.67","2,292.34","2,294.45","2,285.65","-","-0.13%"
"Dec 09, 2019","2,292.58","2,298.68","2,300.00","2,292.35","-","-0.17%"
"Dec 06, 2019","2,296.39","2,279.14","2,299.53","2,279.12","-","0.78%"
"Dec 05, 2019","2,278.63","2,275.40","2,281.48","2,272.51","-","0.14%"
"Dec 04, 2019","2,275.47","2,262.84","2,278.44","2,260.39","-","0.55%"
"Dec 03, 2019","2,263.10","2,276.79","2,277.24","2,250.88","-","-0.58%"
"Dec 02, 2019","2,276.40","2,291.89","2,296.59","2,274.80","-","-0.69%"
"Nov 29, 2019","2,292.26","2,302.10","2,302.86","2,291.62","-","-0.41%"
"Nov 28, 2019","2,301.79","2,303.25","2,303.72","2,301.10","-","-0.04%"
"Nov 27, 2019","2,302.67","2,295.47","2,302.84","2,295.40","-","0.34%"
"Nov 26, 2019","2,294.78","2,291.85","2,296.56","2,290.13","-","0.18%"
"Nov 25, 2019","2,290.65","2,273.60","2,290.70","2,273.55","-","0.74%"
"Nov 22, 2019","2,273.89","2,269.62","2,277.42","2,268.76","-","0.16%"
"Nov 21, 2019","2,270.36","2,275.52","2,275.52","2,264.90","-","-0.20%"
"Nov 20, 2019","2,274.92","2,283.22","2,283.89","2,267.23","-","-0.43%"
"Nov 19, 2019","2,284.85","2,285.02","2,290.09","2,280.67","-","-0.04%"
"Nov 18, 2019","2,285.76","2,282.81","2,286.36","2,278.96","-","0.13%"
"Nov 15, 2019","2,282.80","2,266.54","2,282.80","2,266.37","-","0.77%"
"Nov 14, 2019","2,265.29","2,268.23","2,268.44","2,260.68","-","-0.13%"
"Nov 13, 2019","2,268.33","2,270.39","2,270.55","2,259.81","-","-0.07%"
"Nov 12, 2019","2,270.01","2,265.85","2,275.34","2,264.78","-","0.16%"
"Nov 11, 2019","2,266.36","2,268.45","2,269.75","2,259.76","-","-0.11%"
"Nov 08, 2019","2,268.83","2,266.83","2,268.83","2,258.63","-","0.09%"
"Nov 07, 2019","2,266.69","2,261.01","2,273.18","2,260.98","-","0.24%"
"Nov 06, 2019","2,261.37","2,260.10","2,261.83","2,256.19","-","0.09%"
"Nov 05, 2019","2,259.26","2,259.88","2,264.49","2,257.30","-","-0.10%"
"Nov 04, 2019","2,261.45","2,251.78","2,265.29","2,251.54","-","0.42%"
"Nov 01, 2019","2,252.07","2,232.03","2,252.07","2,231.82","-","0.83%"
"Oct 31, 2019","2,233.53","2,238.81","2,241.21","2,226.09","-","-0.17%"
"Oct 30, 2019","2,237.31","2,231.83","2,240.15","2,226.07","-","0.22%"
"Oct 29, 2019","2,232.45","2,231.75","2,236.64","2,228.88","-","0.05%"
"Oct 28, 2019","2,231.40","2,222.21","2,234.51","2,221.92","-","0.39%"
"Oct 25, 2019","2,222.75","2,215.76","2,224.43","2,211.53","-","0.32%"
"Oct 24, 2019","2,215.64","2,209.22","2,218.79","2,209.22","-","0.33%"
"Oct 23, 2019","2,208.28","2,204.11","2,209.22","2,201.32","-","0.18%"
"Oct 22, 2019","2,204.29","2,209.27","2,213.97","2,203.93","-","-0.23%"
"Oct 21, 2019","2,209.34","2,196.14","2,209.60","2,195.57","-","0.64%"
"Oct 18, 2019","2,195.28","2,202.59","2,203.12","2,190.94","-","-0.30%"
"Oct 17, 2019","2,201.92","2,196.10","2,208.75","2,194.10","-","0.30%"
"Oct 16, 2019","2,195.35","2,196.33","2,199.97","2,192.77","-","-0.06%"
"Oct 15, 2019","2,196.61","2,175.56","2,201.11","2,175.35","-","0.98%"
"Oct 14, 2019","2,175.28","2,179.04","2,179.85","2,172.72","-","-0.19%"
"Oct 11, 2019","2,179.33","2,151.48","2,190.08","2,151.48","-","1.36%"
"Oct 10, 2019","2,150.16","2,138.25","2,155.75","2,135.98","-","0.59%"
"Oct 09, 2019","2,137.62","2,124.27","2,141.63","2,121.99","-","0.63%"
"Oct 08, 2019","2,124.15","2,150.29","2,153.22","2,124.00","-","-1.29%"
"Oct 07, 2019","2,151.82","2,154.46","2,159.92","2,148.68","-","-0.09%"
"Oct 04, 2019","2,153.83","2,129.97","2,155.04","2,129.53","-","1.05%"
"Oct 03, 2019","2,131.36","2,121.98","2,131.36","2,102.44","-","0.47%"
"Oct 02, 2019","2,121.47","2,160.07","2,160.35","2,115.92","-","-1.71%"
"Oct 01, 2019","2,158.47","2,180.50","2,185.82","2,158.47","-","-0.99%"
"Sep 30, 2019","2,180.02","2,175.69","2,183.02","2,171.70","-","0.21%"
"Sep 27, 2019","2,175.54","2,181.37","2,186.72","2,167.89","-","-0.36%"
"Sep 26, 2019","2,183.46","2,185.46","2,188.48","2,176.83","-","-0.05%"
"Sep 25, 2019","2,184.56","2,182.21","2,185.96","2,168.02","-","0.11%"
"Sep 24, 2019","2,182.07","2,193.74","2,202.85","2,179.35","-","-0.53%"
"Sep 23, 2019","2,193.74","2,197.88","2,198.29","2,188.74","-","-0.17%"
"Sep 20, 2019","2,197.55","2,205.39","2,209.32","2,195.02","-","-0.32%"
"Sep 19, 2019","2,204.67","2,200.19","2,211.52","2,200.19","-","0.17%"
"Sep 18, 2019","2,201.02","2,202.95","2,202.95","2,185.64","-","-0.03%"
"Sep 17, 2019","2,201.77","2,195.58","2,203.03","2,193.19","-","0.27%"
"Sep 16, 2019","2,195.88","2,206.79","2,207.05","2,193.22","-","-0.45%"
"Sep 13, 2019","2,205.81","2,202.11","2,211.21","2,201.94","-","0.18%"
"Sep 12, 2019","2,201.81","2,195.26","2,208.16","2,195.09","-","0.34%"
"Sep 11, 2019","2,194.42","2,179.56","2,194.50","2,179.56","-","0.69%"
"Sep 10, 2019","2,179.43","2,178.22","2,179.43","2,166.64","-","0.05%"
"Sep 09, 2019","2,178.41","2,177.68","2,183.82","2,174.86","-","-0.02%"
"Sep 06, 2019","2,178.90","2,174.88","2,181.29","2,174.75","-","0.21%"
"Sep 05, 2019","2,174.27","2,151.56","2,179.86","2,151.46","-","1.14%"
"Sep 04, 2019","2,149.80","2,126.74","2,150.59","2,125.92","-","1.08%"
"Sep 03, 2019","2,126.92","2,136.13","2,136.31","2,119.08","-","-0.45%"
"Sep 02, 2019","2,136.58","2,137.10","2,137.91","2,135.84","-","-0.09%"
"Aug 30, 2019","2,138.52","2,134.12","2,147.21","2,130.66","-","0.26%"
"Aug 29, 2019","2,133.08","2,112.04","2,134.92","2,110.78","-","1.00%"
"Aug 28, 2019","2,111.92","2,104.69","2,112.35","2,093.78","-","0.34%"
"Aug 27, 2019","2,104.85","2,106.40","2,119.75","2,101.09","-","-0.02%"
"Aug 26, 2019","2,105.22","2,095.54","2,105.30","2,088.74","-","0.51%"
"Aug 23, 2019","2,094.63","2,131.54","2,137.20","2,091.58","-","-1.74%"
"Aug 22, 2019","2,131.68","2,135.49","2,141.50","2,122.58","-","-0.18%"
"Aug 21, 2019","2,135.52","2,118.44","2,137.87","2,117.63","-","0.75%"
"Aug 20, 2019","2,119.57","2,131.37","2,134.39","2,119.57","-","-0.57%"
"Aug 19, 2019","2,131.81","2,109.77","2,135.00","2,109.46","-","1.11%"
"Aug 16, 2019","2,108.50","2,082.11","2,110.88","2,081.82","-","1.23%"
"Aug 15, 2019","2,082.84","2,084.34","2,087.99","2,073.22","-","-0.16%"
"Aug 14, 2019","2,086.26","2,135.53","2,136.40","2,085.05","-","-2.26%"
"Aug 13, 2019","2,134.54","2,116.28","2,143.94","2,108.50","-","0.79%"
"Aug 12, 2019","2,117.73","2,135.35","2,139.14","2,112.91","-","-0.82%"
"Aug 09, 2019","2,135.34","2,148.68","2,149.42","2,127.82","-","-0.54%"
"Aug 08, 2019","2,146.91","2,112.79","2,147.89","2,112.06","-","1.55%"
"Aug 07, 2019","2,114.05","2,109.18","2,116.91","2,083.92","-","0.23%"
"Aug 06, 2019","2,109.20","2,098.47","2,109.98","2,092.80","-","0.57%"
"Aug 05, 2019","2,097.32","2,149.01","2,149.69","2,087.38","-","-2.45%"
"Aug 02, 2019","2,149.99","2,172.77","2,172.89","2,140.58","-","-1.07%"
"Aug 01, 2019","2,173.18","2,182.62","2,201.77","2,171.25","-","-0.66%"
"Jul 31, 2019","2,187.56","2,202.91","2,205.10","2,172.85","-","-0.72%"
"Jul 30, 2019","2,203.40","2,213.32","2,214.14","2,197.73","-","-0.41%"
"Jul 29, 2019","2,212.50","2,215.42","2,217.56","2,209.84","-","-0.14%"
"Jul 26, 2019","2,215.71","2,205.03","2,216.79","2,203.71","-","0.40%"
"Jul 25, 2019","2,206.92","2,217.19","2,220.86","2,202.88","-","-0.49%"
"Jul 24, 2019","2,217.75","2,209.94","2,217.75","2,206.11","-","0.37%"
"Jul 23, 2019","2,209.59","2,196.23","2,209.59","2,196.17","-","0.54%"
"Jul 22, 2019","2,197.67","2,193.96","2,199.45","2,192.22","-","0.14%"
"Jul 19, 2019","2,194.61","2,202.10","2,209.77","2,194.54","-","-0.17%"
"Jul 18, 2019","2,198.40","2,197.36","2,202.87","2,188.61","-","0.02%"
"Jul 17, 2019","2,197.94","2,206.86","2,208.55","2,197.94","-","-0.46%"
"Jul 16, 2019","2,208.09","2,214.29","2,214.39","2,205.57","-","-0.28%"
"Jul 15, 2019","2,214.34","2,213.69","2,216.32","2,211.85","-","0.08%"
"Jul 12, 2019","2,212.65","2,204.91","2,213.76","2,204.40","-","0.33%"
"Jul 11, 2019","2,205.35","2,202.24","2,208.80","2,199.91","-","0.19%"
"Jul 10, 2019","2,201.14","2,192.37","2,208.05","2,191.80","-","0.34%"
"Jul 09, 2019","2,193.65","2,194.86","2,195.32","2,184.60","-","-0.04%"
"Jul 08, 2019","2,194.62","2,205.54","2,205.63","2,192.12","-","-0.50%"
"Jul 05, 2019","2,205.57","2,215.52","2,215.94","2,192.71","-","-0.43%"
"Jul 04, 2019","2,215.17","2,214.59","2,215.90","2,214.33","-","0.08%"
"Jul 03, 2019","2,213.35","2,198.42","2,213.45","2,197.73","-","0.67%"
"Jul 02, 2019","2,198.55","2,191.01","2,198.88","2,190.77","-","0.29%"
"Jul 01, 2019","2,192.24","2,177.61","2,200.66","2,177.59","-","0.64%"
"Jun 28, 2019","2,178.35","2,166.34","2,178.35","2,165.38","-","0.55%"
"Jun 27, 2019","2,166.48","2,158.66","2,168.47","2,158.37","-","0.37%"
"Jun 26, 2019","2,158.41","2,161.51","2,168.26","2,157.71","-","-0.25%"
"Jun 25, 2019","2,163.73","2,178.60","2,180.10","2,162.08","-","-0.66%"
"Jun 24, 2019","2,178.17","2,181.23","2,183.25","2,178.17","-","0.00%"
"Jun 21, 2019","2,178.16","2,184.05","2,184.95","2,176.84","-","-0.24%"
"Jun 20, 2019","2,183.36","2,164.09","2,186.67","2,164.06","-","1.01%"
"Jun 19, 2019","2,161.60","2,153.22","2,165.47","2,153.01","-","0.50%"
"Jun 18, 2019","2,150.91","2,130.83","2,157.73","2,129.35","-","0.94%"
"Jun 17, 2019","2,130.86","2,129.53","2,135.64","2,128.56","-","-0.00%"
"Jun 14, 2019","2,130.95","2,137.60","2,137.82","2,126.98","-","-0.28%"
"Jun 13, 2019","2,136.96","2,131.97","2,139.67","2,130.55","-","0.12%"
"Jun 12, 2019","2,134.42","2,139.60","2,140.87","2,131.43","-","-0.25%"
"Jun 11, 2019","2,139.74","2,135.93","2,153.16","2,135.64","-","0.20%"
"Jun 10, 2019","2,135.51","2,126.41","2,144.08","2,126.09","-","0.41%"
"Jun 07, 2019","2,126.88","2,103.86","2,133.33","2,103.68","-","1.08%"
"Jun 06, 2019","2,104.18","2,093.28","2,107.11","2,092.99","-","0.40%"
"Jun 05, 2019","2,095.83","2,080.35","2,095.83","2,080.35","-","0.87%"
"Jun 04, 2019","2,077.66","2,047.90","2,079.78","2,045.76","-","1.59%"
"Jun 03, 2019","2,045.06","2,046.47","2,053.80","2,039.89","-","-0.06%"
"May 31, 2019","2,046.25","2,066.41","2,066.78","2,042.57","-","-0.98%"
"May 30, 2019","2,066.48","2,063.39","2,072.14","2,061.76","-","0.08%"
"May 29, 2019","2,064.80","2,083.02","2,083.08","2,056.73","-","-0.95%"
"May 28, 2019","2,084.57","2,096.57","2,104.40","2,084.19","-","-0.57%"
"May 27, 2019","2,096.43","2,095.80","2,098.62","2,095.39","-","0.07%"
"May 24, 2019","2,095.03","2,087.25","2,102.50","2,086.59","-","0.36%"
"May 23, 2019","2,087.46","2,111.13","2,111.25","2,080.87","-","-1.15%"
"May 22, 2019","2,111.78","2,117.07","2,118.42","2,109.57","-","-0.28%"
"May 21, 2019","2,117.66","2,103.80","2,119.82","2,102.53","-","0.62%"
"May 20, 2019","2,104.64","2,116.88","2,118.90","2,099.77","-","-0.56%"
"May 17, 2019","2,116.50","2,126.98","2,129.21","2,113.82","-","-0.45%"
"May 16, 2019","2,126.06","2,110.26","2,133.41","2,108.01","-","0.74%"
"May 15, 2019","2,110.40","2,098.67","2,113.66","2,087.51","-","0.55%"
"May 14, 2019","2,098.76","2,084.61","2,106.89","2,081.75","-","0.59%"
"May 13, 2019","2,086.46","2,124.77","2,125.11","2,080.99","-","-1.87%"
"May 10, 2019","2,126.32","2,118.59","2,129.96","2,098.96","-","0.33%"
"May 09, 2019","2,119.31","2,130.71","2,131.04","2,102.48","-","-0.59%"
"May 08, 2019","2,131.90","2,134.48","2,141.14","2,127.22","-","-0.17%"
"May 07, 2019","2,135.49","2,166.82","2,167.60","2,126.11","-","-1.44%"
"May 06, 2019","2,166.66","2,178.27","2,178.35","2,150.17","-","-0.51%"
"May 03, 2019","2,177.77","2,160.71","2,179.20","2,160.21","-","0.77%"
"May 02, 2019","2,161.11","2,167.74","2,168.84","2,153.09","-","-0.41%"
"May 01, 2019","2,170.03","2,179.34","2,185.44","2,167.48","-","-0.40%"
"Apr 30, 2019","2,178.67","2,176.39","2,180.33","2,167.33","-","0.14%"
"Apr 29, 2019","2,175.59","2,173.25","2,179.63","2,171.90","-","0.08%"
"Apr 26, 2019","2,173.82","2,164.21","2,173.82","2,162.09","-","0.39%"
"Apr 25, 2019","2,165.36","2,166.23","2,168.09","2,157.75","-","-0.16%"
"Apr 24, 2019","2,168.81","2,175.48","2,175.51","2,166.08","-","-0.26%"
"Apr 23, 2019","2,174.39","2,162.09","2,175.59","2,160.40","-","0.59%"
"Apr 22, 2019","2,161.58","2,159.70","2,162.47","2,156.11","-","0.06%"
"Apr 19, 2019","2,160.36","2,160.06","2,160.43","2,159.72","-","0.01%"
"Apr 18, 2019","2,160.21","2,160.55","2,161.58","2,153.13","-","-0.03%"
"Apr 17, 2019","2,160.94","2,162.50","2,170.36","2,158.04","-","-0.10%"
"Apr 16, 2019","2,163.08","2,160.31","2,167.42","2,159.76","-","0.09%"
"Apr 15, 2019","2,161.14","2,160.26","2,162.60","2,155.92","-","0.08%"
"Apr 12, 2019","2,159.39","2,146.78","2,160.71","2,145.93","-","0.55%"
"Apr 11, 2019","2,147.61","2,148.37","2,150.49","2,143.66","-","-0.02%"
"Apr 10, 2019","2,147.99","2,141.34","2,149.38","2,140.58","-","0.22%"
"Apr 09, 2019","2,143.20","2,152.42","2,155.97","2,140.72","-","-0.45%"
"Apr 08, 2019","2,152.89","2,150.37","2,153.24","2,145.50","-","0.14%"
"Apr 05, 2019","2,149.85","2,142.51","2,150.46","2,142.25","-","0.33%"
"Apr 04, 2019","2,142.75","2,143.32","2,144.47","2,136.85","-","-0.01%"
"Apr 03, 2019","2,143.02","2,133.09","2,149.09","2,132.93","-","0.53%"
"Apr 02, 2019","2,131.71","2,130.56","2,133.90","2,126.95","-","-0.00%"
"Apr 01, 2019","2,131.79","2,107.35","2,132.00","2,107.27","-","1.14%"
"Mar 29, 2019","2,107.74","2,094.60","2,107.76","2,094.56","-","0.60%"
"Mar 28, 2019","2,095.18","2,093.68","2,098.65","2,086.47","-","0.06%"
"Mar 27, 2019","2,094.02","2,102.47","2,106.39","2,084.32","-","-0.41%"
"Mar 26, 2019","2,102.62","2,087.13","2,109.19","2,086.92","-","0.75%"
"Mar 25, 2019","2,087.06","2,094.20","2,094.21","2,079.79","-","-0.37%"
"Mar 22, 2019","2,094.81","2,129.01","2,131.24","2,094.33","-","-1.56%"
"Mar 21, 2019","2,127.93","2,115.82","2,130.40","2,110.55","-","0.75%"
"Mar 20, 2019","2,112.05","2,120.47","2,126.20","2,107.10","-","-0.44%"
"Mar 19, 2019","2,121.47","2,114.20","2,131.84","2,113.17","-","0.16%"
"Mar 18, 2019","2,117.99","2,109.12","2,119.11","2,108.93","-","0.44%"
"Mar 15, 2019","2,108.78","2,096.08","2,112.62","2,096.02","-","0.59%"
"Mar 14, 2019","2,096.32","2,097.39","2,099.58","2,093.30","-","0.03%"
"Mar 13, 2019","2,095.67","2,083.80","2,100.31","2,080.93","-","0.59%"
"Mar 12, 2019","2,083.38","2,077.13","2,087.04","2,077.11","-","0.42%"
"Mar 11, 2019","2,074.66","2,050.99","2,075.97","2,050.25","-","1.15%"
"Mar 08, 2019","2,051.12","2,059.61","2,059.73","2,040.69","-","-0.50%"
"Mar 07, 2019","2,061.41","2,078.49","2,078.97","2,054.69","-","-0.83%"
"Mar 06, 2019","2,078.69","2,087.77","2,089.08","2,077.50","-","-0.42%"
"Mar 05, 2019","2,087.50","2,090.98","2,091.46","2,083.95","-","-0.14%"
"Mar 04, 2019","2,090.40","2,095.91","2,103.62","2,078.89","-","-0.28%"
"Mar 01, 2019","2,096.35","2,084.72","2,100.52","2,084.68","-","0.50%"
"Feb 28, 2019","2,085.84","2,091.31","2,091.93","2,084.00","-","-0.30%"
"Feb 27, 2019","2,092.12","2,093.33","2,094.22","2,082.44","-","0.02%"
"Feb 26, 2019","2,091.70","2,092.11","2,097.84","2,088.20","-","-0.01%"
"Feb 25, 2019","2,091.83","2,087.36","2,100.65","2,087.35","-","0.23%"
"Feb 22, 2019","2,086.97","2,076.48","2,088.84","2,075.50","-","0.46%"
"Feb 21, 2019","2,077.44","2,083.34","2,084.81","2,071.56","-","-0.30%"
"Feb 20, 2019","2,083.64","2,076.70","2,086.11","2,076.64","-","0.37%"
"Feb 19, 2019","2,075.91","2,072.57","2,080.34","2,067.68","-","0.16%"
"Feb 18, 2019","2,072.62","2,068.27","2,073.94","2,068.27","-","0.29%"
"Feb 15, 2019","2,066.58","2,048.84","2,068.56","2,045.65","-","0.93%"
"Feb 14, 2019","2,047.56","2,051.03","2,054.74","2,041.83","-","-0.25%"
"Feb 13, 2019","2,052.76","2,046.25","2,058.11","2,046.14","-","0.37%"
"Feb 12, 2019","2,045.12","2,021.54","2,047.84","2,021.27","-","1.16%"
"Feb 11, 2019","2,021.60","2,020.25","2,026.47","2,018.87","-","0.05%"
"Feb 08, 2019","2,020.53","2,025.89","2,025.89","2,008.01","-","-0.32%"
"Feb 07, 2019","2,026.94","2,045.91","2,046.36","2,017.40","-","-0.99%"
"Feb 06, 2019","2,047.11","2,051.34","2,052.52","2,043.71","-","-0.21%"
"Feb 05, 2019","2,051.36","2,037.97","2,051.99","2,037.90","-","0.67%"
"Feb 04, 2019","2,037.76","2,028.93","2,037.87","2,023.54","-","0.40%"
"Feb 01, 2019","2,029.55","2,027.35","2,033.32","2,024.40","-","0.05%"
"Jan 31, 2019","2,028.49","2,014.45","2,029.69","2,014.43","-","0.87%"
"Jan 30, 2019","2,010.95","1,989.54","2,019.47","1,988.86","-","1.07%"
"Jan 29, 2019","1,989.60","1,988.81","1,996.21","1,985.56","-","0.02%"
"Jan 28, 2019","1,989.18","2,003.00","2,003.52","1,979.90","-","-0.63%"
"Jan 25, 2019","2,001.86","1,982.00","2,005.27","1,981.87","-","0.94%"
"Jan 24, 2019","1,983.23","1,980.67","1,985.24","1,974.32","-","0.16%"
"Jan 23, 2019","1,980.15","1,978.89","1,988.33","1,968.78","-","0.07%"
"Jan 22, 2019","1,978.83","2,000.83","2,001.19","1,971.65","-","-1.10%"
"Jan 21, 2019","2,000.77","2,000.18","2,002.47","1,999.23","-","0.00%"
"Jan 18, 2019","2,000.76","1,976.57","2,002.26","1,976.57","-","1.27%"
"Jan 17, 2019","1,975.61","1,966.27","1,981.06","1,960.09","-","0.46%"
"Jan 16, 2019","1,966.50","1,963.08","1,970.98","1,961.06","-","0.15%"
"Jan 15, 2019","1,963.61","1,947.86","1,963.99","1,947.04","-","0.79%"
"Jan 14, 2019","1,948.16","1,956.95","1,957.57","1,941.31","-","-0.46%"
"Jan 11, 2019","1,957.17","1,956.28","1,961.39","1,946.20","-","-0.03%"
"Jan 10, 2019","1,957.69","1,952.68","1,957.69","1,938.59","-","0.34%"
"Jan 09, 2019","1,950.99","1,935.62","1,957.13","1,935.60","-","0.79%"
"Jan 08, 2019","1,935.79","1,920.23","1,940.13","1,919.54","-","0.84%"
"Jan 07, 2019","1,919.75","1,904.10","1,927.69","1,904.03","-","0.82%"
"Jan 04, 2019","1,904.18","1,853.69","1,906.42","1,847.89","-","2.75%"
"Jan 03, 2019","1,853.18","1,883.14","1,884.98","1,852.71","-","-1.49%"
"Jan 02, 2019","1,881.15","1,885.13","1,885.70","1,857.89","-","-0.15%"
"Jan 01, 2019","1,883.93","1,885.41","1,886.77","1,883.93","-","0.00%"
"Dec 31, 2018","1,883.90","1,871.36","1,885.06","1,870.83","-","0.70%"
"Dec 28, 2018","1,870.80","1,862.93","1,887.38","1,861.77","-","0.45%"
"Dec 27, 2018","1,862.38","1,848.17","1,863.25","1,820.86","-","0.63%"
"Dec 26, 2018","1,850.70","1,795.99","1,850.70","1,794.00","-","3.09%"
"Dec 25, 2018","1,795.28","1,802.60","1,802.60","1,794.04","-","-0.43%"
"Dec 24, 2018","1,802.95","1,833.04","1,834.32","1,802.54","-","-1.74%"
"Dec 21, 2018","1,834.97","1,864.58","1,876.68","1,828.73","-","-1.50%"
"Dec 20, 2018","1,862.82","1,890.53","1,890.93","1,853.75","-","-1.58%"
"Dec 19, 2018","1,892.71","1,908.58","1,929.96","1,887.47","-","-0.81%"
"Dec 18, 2018","1,908.16","1,914.53","1,924.91","1,900.56","-","-0.32%"
"Dec 17, 2018","1,914.33","1,942.95","1,944.34","1,907.99","-","-1.45%"
"Dec 14, 2018","1,942.55","1,975.03","1,975.18","1,940.06","-","-1.61%"
"Dec 13, 2018","1,974.41","1,975.50","1,986.24","1,969.18","-","-0.07%"
"Dec 12, 2018","1,975.88","1,954.22","1,992.22","1,954.22","-","1.09%"
"Dec 11, 2018","1,954.65","1,952.34","1,977.39","1,947.84","-","0.09%"
"Dec 10, 2018","1,952.83","1,964.67","1,964.84","1,927.59","-","-0.63%"
"Dec 07, 2018","1,965.24","1,990.42","2,006.31","1,961.17","-","-1.29%"
"Dec 06, 2018","1,990.85","2,008.90","2,008.99","1,954.86","-","-0.89%"
"Dec 05, 2018","2,008.63","2,016.34","2,016.36","2,008.08","-","-0.41%"
"Dec 04, 2018","2,016.89","2,066.62","2,066.69","2,015.25","-","-2.41%"
"Dec 03, 2018","2,066.62","2,042.05","2,072.60","2,041.84","-","1.24%"
"Nov 30, 2018","2,041.36","2,034.66","2,041.45","2,028.64","-","0.32%"
"Nov 29, 2018","2,034.89","2,034.71","2,042.46","2,027.02","-","0.25%"
"Nov 28, 2018","2,029.78","2,000.10","2,034.71","1,999.54","-","1.49%"
"Nov 27, 2018","2,000.07","1,998.94","2,001.38","1,987.94","-","0.04%"
"Nov 26, 2018","1,999.20","1,974.81","1,999.68","1,973.87","-","1.22%"
"Nov 23, 2018","1,975.09","1,984.22","1,985.99","1,973.04","-","-0.45%"
"Nov 22, 2018","1,984.03","1,984.93","1,987.47","1,982.93","-","-0.04%"
"Nov 21, 2018","1,984.73","1,974.43","1,995.11","1,971.48","-","0.40%"
"Nov 20, 2018","1,976.91","2,009.66","2,009.81","1,968.98","-","-1.63%"
"Nov 19, 2018","2,009.61","2,032.49","2,036.84","2,005.33","-","-1.09%"
"Nov 16, 2018","2,031.76","2,026.08","2,036.54","2,018.97","-","0.27%"
"Nov 15, 2018","2,026.30","2,015.79","2,029.69","1,995.95","-","0.55%"
"Nov 14, 2018","2,015.14","2,027.68","2,040.09","2,007.80","-","-0.56%"
"Nov 13, 2018","2,026.52","2,027.12","2,042.78","2,021.47","-","-0.10%"
"Nov 12, 2018","2,028.62","2,060.60","2,061.92","2,026.18","-","-1.67%"
"Nov 09, 2018","2,063.16","2,079.41","2,079.83","2,053.87","-","-0.93%"
"Nov 08, 2018","2,082.47","2,082.95","2,089.51","2,073.95","-","-0.09%"
"Nov 07, 2018","2,084.45","2,050.84","2,084.45","2,050.58","-","1.65%"
"Nov 06, 2018","2,050.65","2,041.24","2,051.14","2,041.18","-","0.49%"
"Nov 05, 2018","2,040.68","2,037.26","2,043.99","2,031.46","-","0.20%"
"Nov 02, 2018","2,036.70","2,041.84","2,058.14","2,026.23","-","-0.21%"
"Nov 01, 2018","2,040.93","2,021.42","2,042.94","2,020.43","-","0.94%"
"Oct 31, 2018","2,021.98","1,996.08","2,032.75","1,995.99","-","1.24%"
"Oct 30, 2018","1,997.19","1,975.19","1,997.47","1,971.72","-","1.09%"
"Oct 29, 2018","1,975.70","1,982.43","2,010.53","1,958.30","-","-0.31%"
"Oct 26, 2018","1,981.89","2,006.80","2,008.36","1,962.41","-","-1.22%"
"Oct 25, 2018","2,006.27","1,988.62","2,014.15","1,978.04","-","0.89%"
"Oct 24, 2018","1,988.62","2,034.10","2,036.19","1,987.44","-","-2.23%"
"Oct 23, 2018","2,033.89","2,053.34","2,053.38","2,009.18","-","-0.95%"
"Oct 22, 2018","2,053.44","2,062.78","2,067.34","2,050.41","-","-0.43%"
"Oct 19, 2018","2,062.33","2,062.97","2,078.27","2,058.91","-","-0.10%"
"Oct 18, 2018","2,064.47","2,087.33","2,089.71","2,057.43","-","-1.20%"
"Oct 17, 2018","2,089.50","2,090.78","2,096.52","2,075.38","-","-0.08%"
"Oct 16, 2018","2,091.21","2,055.19","2,092.09","2,054.22","-","1.76%"
"Oct 15, 2018","2,055.11","2,062.57","2,066.64","2,052.20","-","-0.40%"
"Oct 12, 2018","2,063.43","2,046.39","2,070.01","2,044.57","-","0.90%"
"Oct 11, 2018","2,044.95","2,089.03","2,089.03","2,040.05","-","-2.11%"
"Oct 10, 2018","2,089.10","2,140.46","2,141.99","2,088.19","-","-2.31%"
"Oct 09, 2018","2,138.46","2,144.44","2,146.52","2,132.27","-","-0.24%"
"Oct 08, 2018","2,143.56","2,151.98","2,152.00","2,133.61","-","-0.37%"
"Oct 05, 2018","2,151.42","2,164.55","2,164.92","2,143.72","-","-0.65%"
"Oct 04, 2018","2,165.43","2,180.37","2,181.94","2,155.84","-","-0.83%"
"Oct 03, 2018","2,183.63","2,183.39","2,190.82","2,179.98","-","0.00%"
"Oct 02, 2018","2,183.62","2,188.02","2,190.18","2,180.12","-","-0.21%"
"Oct 01, 2018","2,188.18","2,183.59","2,195.88","2,181.53","-","0.19%"
"Sep 28, 2018","2,184.01","2,188.71","2,190.52","2,180.01","-","-0.21%"
"Sep 27, 2018","2,188.71","2,189.07","2,194.90","2,182.29","-","-0.03%"
"Sep 26, 2018","2,189.31","2,192.49","2,202.43","2,188.79","-","-0.22%"
"Sep 25, 2018","2,194.20","2,191.11","2,198.54","2,190.75","-","0.05%"
"Sep 24, 2018","2,193.01","2,199.37","2,199.44","2,189.23","-","-0.32%"
"Sep 21, 2018","2,200.01","2,197.65","2,203.96","2,197.61","-","0.20%"
"Sep 20, 2018","2,195.68","2,178.73","2,198.62","2,177.78","-","0.82%"
"Sep 19, 2018","2,177.74","2,174.23","2,180.73","2,173.86","-","0.25%"
