date,price
1996-02-29,814.73
1996-03-29,825.72
1996-04-30,842.06
1996-05-31,846.12
1996-06-28,851.02
1996-07-31,818.40
1996-08-30,824.25
1996-09-30,860.93
1996-10-31,862.59
1996-11-29,905.44
1996-12-31,886.73
1997-01-31,898.17
1997-02-28,907.16
1997-03-31,885.02
1997-04-30,924.73
1997-05-30,977.73
1997-06-30,1030.67
1997-07-31,1077.41
1997-08-29,996.30
1997-09-30,1052.74
1997-10-31,984.49
1997-11-28,1008.52
1997-12-31,1016.80
1998-01-30,1055.66
1998-02-27,1129.27
1998-03-31,1167.29
1998-04-30,1173.03
1998-05-29,1158.94
1998-06-30,1207.44
1998-07-31,1204.37
1998-08-31,1062.24
1998-09-30,1085.08
1998-10-30,1178.42
1998-11-30,1253.36
1998-12-31,1343.83
1999-01-29,1390.12
1999-02-26,1333.76
1999-03-31,1381.96
1999-04-30,1378.61
1999-05-31,1329.43
1999-06-30,1410.06
1999-07-30,1393.38
1999-08-31,1409.40
1999-09-30,1410.67
1999-10-29,1501.97
1999-11-30,1589.00
1999-12-31,1769.86
2000-01-31,1657.89
2000-02-29,1714.50
2000-03-31,1815.61
2000-04-28,1692.93
2000-05-31,1591.67
2000-06-30,1687.96
2000-07-31,1602.17
2000-08-31,1658.08
2000-09-29,1510.36
2000-10-31,1446.05
2000-11-30,1333.68
2000-12-29,1307.64
2001-01-31,1346.86
2001-02-28,1173.96
2001-03-30,1076.97
2001-04-30,1162.74
2001-05-31,1138.07
2001-06-29,1097.62
2001-07-31,1080.80
2001-08-31,1013.02
2001-09-28,927.81
2001-10-31,966.78
2001-11-30,1039.69
2001-12-31,1044.23
2002-01-31,1009.66
2002-02-28,1011.21
2002-03-29,1032.61
2002-04-30,989.13
2002-05-31,982.05
2002-06-28,924.29
2002-07-31,858.52
2002-08-30,857.10
2002-09-30,771.01
2002-10-31,830.37
2002-11-29,859.88
2002-12-31,825.70
2003-01-31,795.43
2003-02-28,785.66
2003-03-31,790.90
2003-04-30,845.65
2003-05-30,878.59
2003-06-30,890.11
2003-07-31,906.77
2003-08-29,923.90
2003-09-30,928.53
2003-10-31,983.18
2003-11-28,996.25
2003-12-31,1043.79
2004-01-30,1064.80
2004-02-27,1076.78
2004-03-31,1064.51
2004-04-30,1042.08
2004-05-31,1050.94
2004-06-30,1063.64
2004-07-30,1012.21
2004-08-31,1007.86
2004-09-30,1027.42
2004-10-29,1052.14
2004-11-30,1103.73
2004-12-31,1144.72
2005-01-31,1113.44
2005-02-28,1140.52
2005-03-31,1116.89
2005-04-29,1090.86
2005-05-31,1116.87
2005-06-30,1120.85
2005-07-29,1166.84
2005-08-31,1175.98
2005-09-30,1200.96
2005-10-31,1175.00
2005-11-30,1211.49
2005-12-30,1237.36
2006-01-31,1293.95
2006-02-28,1279.25
2006-03-31,1309.18
2006-04-28,1338.24
2006-05-31,1283.39
2006-06-30,1280.51
2006-07-31,1269.54
2006-08-31,1301.69
2006-09-29,1312.02
2006-10-31,1358.16
2006-11-30,1390.70
2006-12-29,1408.16
2007-01-31,1429.84
2007-02-28,1419.55
2007-03-30,1444.52
2007-04-30,1505.81
2007-05-31,1545.52
2007-06-29,1538.11
2007-07-31,1518.52
2007-08-31,1520.27
2007-09-28,1601.60
2007-10-31,1663.52
2007-11-30,1608.69
2007-12-31,1596.02
2008-01-31,1459.12
2008-02-29,1471.59
2008-03-31,1450.61
2008-04-30,1527.63
2008-05-30,1573.66
2008-06-30,1470.71
2008-07-31,1424.34
2008-08-29,1397.56
2008-09-30,1204.06
2008-10-31,969.95
2008-11-28,894.62
2008-12-31,925.61
2009-01-30,866.81
2009-02-27,793.21
2009-03-31,846.92
2009-04-30,920.50
2009-05-29,996.99
2009-06-30,998.17
2009-07-31,1075.59
2009-08-31,1098.30
2009-09-30,1146.53
2009-10-30,1135.77
2009-11-30,1181.83
2009-12-31,1211.75
2010-01-29,1153.68
2010-02-26,1176.09
2010-03-31,1245.07
2010-04-30,1245.81
2010-05-31,1125.13
2010-06-30,1088.43
2010-07-30,1171.66
2010-08-31,1128.45
2010-09-30,1245.16
2010-10-29,1297.16
2010-11-30,1281.97
2010-12-31,1367.56
2011-01-31,1381.95
2011-02-28,1423.38
2011-03-31,1412.68
2011-04-29,1471.24
2011-05-31,1445.00
2011-06-30,1420.70
2011-07-29,1411.17
2011-08-31,1313.14
2011-09-30,1186.13
2011-10-31,1317.34
2011-11-30,1288.09
2011-12-30,1272.52
2012-01-31,1346.71
2012-02-29,1414.40
2012-03-30,1433.83
2012-04-30,1423.42
2012-05-31,1297.86
2012-06-29,1348.32
2012-07-31,1368.39
2012-08-31,1403.92
2012-09-28,1435.36
2012-10-31,1412.49
2012-11-30,1440.20
2012-12-31,1453.43
2013-01-31,1515.83
2013-02-28,1523.66
2013-03-29,1559.51
2013-04-30,1592.64
2013-05-31,1591.03
2013-06-28,1547.58
2013-07-31,1629.83
2013-08-30,1600.40
2013-09-30,1684.22
2013-10-31,1741.68
2013-11-29,1774.09
2013-12-31,1814.65
2014-01-31,1746.18
2014-02-28,1837.71
2014-03-31,1816.84
2014-04-30,1821.10
2014-05-30,1865.09
2014-06-30,1895.12
2014-07-31,1864.38
2014-08-29,1911.99
2014-09-30,1861.16
2014-10-31,1882.11
2014-11-28,1933.70
2014-12-31,1900.23
2015-01-30,1884.66
2015-02-27,2000.57
2015-03-31,1976.66
2015-04-30,2005.43
2015-05-29,2017.79
2015-06-30,1979.15
2015-07-02,1993.32
2015-07-03,1990.23
2015-07-06,1975.40
2015-07-07,1970.91
2015-07-08,1948.83
2015-07-09,1962.70
2015-07-10,1993.92
2015-07-13,2013.61
2015-07-14,2026.63
2015-07-15,2024.88
2015-07-16,2041.73
2015-07-17,2046.51
2015-07-20,2051.83
2015-07-21,2047.46
2015-07-22,2034.65
2015-07-23,2031.40
2015-07-24,2012.65
2015-07-27,1996.46
2015-07-28,2013.54
2015-07-29,2027.07
2015-07-30,2023.64
2015-07-31,2032.69
2015-08-03,2028.70
2015-08-04,2026.78
2015-08-05,2030.84
2015-08-06,2013.17
2015-08-07,2007.49
2015-08-10,2028.68
2015-08-11,2008.99
2015-08-12,1998.86
2015-08-13,2001.02
2015-08-14,2004.10
2015-08-17,2012.11
2015-08-18,2007.31
2015-08-19,1987.34
2015-08-20,1948.92
2015-08-21,1893.15
2015-08-24,1827.19
2015-08-25,1825.85
2015-08-26,1865.49
2015-08-27,1902.60
2015-08-28,1910.28
2015-08-31,1892.81
2015-09-01,1843.39
2015-09-02,1864.71
2015-09-03,1870.21
2015-09-04,1842.14
2015-09-07,1845.36
2015-09-08,1876.59
2015-09-09,1878.01
2015-09-10,1878.02
2015-09-11,1882.00
2015-09-14,1874.51
2015-09-15,1889.72
2015-09-16,1911.34
2015-09-17,1913.20
2015-09-18,1890.74
2015-09-21,1888.16
2015-09-22,1854.79
2015-09-23,1850.86
2015-09-24,1837.95
2015-09-25,1841.78
2015-09-28,1798.99
2015-09-29,1783.43
2015-09-30,1822.73
2015-10-01,1832.24
2015-10-02,1855.49
2015-10-05,1886.25
2015-10-06,1884.09
2015-10-07,1893.27
2015-10-08,1903.13
2015-10-09,1916.97
2015-10-12,1919.62
2015-10-13,1905.21
2015-10-14,1894.75
2015-10-15,1922.61
2015-10-16,1930.01
2015-10-19,1930.00
2015-10-20,1925.81
2015-10-21,1919.99
2015-10-22,1935.41
2015-10-23,1958.20
2015-10-26,1959.47
2015-10-27,1953.59
2015-10-28,1973.37
2015-10-29,1970.23
2015-10-30,1970.52
2015-11-02,1981.48
2015-11-03,1982.83
2015-11-04,1978.76
2015-11-05,1977.23
2015-11-06,1970.53
2015-11-09,1956.13
2015-11-10,1954.49
2015-11-11,1956.78
2015-11-12,1936.64
2015-11-13,1912.77
2015-11-16,1926.14
2015-11-17,1938.96
2015-11-18,1958.99
2015-11-19,1968.24
2015-11-20,1976.42
2015-11-23,1970.10
2015-11-24,1965.09
2015-11-25,1971.15
2015-11-26,1977.90
2015-11-27,1974.22
2015-11-30,1965.82
2015-12-01,1983.98
2015-12-02,1971.22
2015-12-03,1948.54
2015-12-04,1970.41
2015-12-07,1965.34
2015-12-08,1953.17
2015-12-09,1938.56
2015-12-10,1939.30
2015-12-11,1909.27
2015-12-14,1906.32
2015-12-15,1918.12
2015-12-16,1944.09
2015-12-17,1928.79
2015-12-18,1902.55
2015-12-21,1908.93
2015-12-22,1919.60
2015-12-23,1938.98
2015-12-24,1941.82
2015-12-25,1941.48
2015-12-28,1940.28
2015-12-29,1960.08
2015-12-30,1950.28
2015-12-31,1933.73
2016-01-01,1933.73
2016-01-04,1892.90
2016-01-05,1891.03
2016-01-06,1871.24
2016-01-07,1831.89
2016-01-08,1816.39
2016-01-11,1812.15
2016-01-12,1821.15
2016-01-13,1795.84
2016-01-14,1797.88
2016-01-15,1767.16
2016-01-18,1760.33
2016-01-19,1770.14
2016-01-20,1742.15
2016-01-21,1746.67
2016-01-22,1792.38
2016-01-25,1778.23
2016-01-26,1790.29
2016-01-27,1778.48
2016-01-28,1777.65
2016-01-29,1812.59
2016-02-01,1823.89
2016-02-02,1794.32
2016-02-03,1793.39
2016-02-04,1796.02
2016-02-05,1756.48
2016-02-08,1723.55
2016-02-09,1717.58
2016-02-10,1720.70
2016-02-11,1704.83
2016-02-12,1718.15
2016-02-15,1738.22
2016-02-16,1757.67
2016-02-17,1787.45
2016-02-18,1784.61
2016-02-19,1782.88
2016-02-22,1804.11
2016-02-23,1787.22
2016-02-24,1783.41
2016-02-25,1803.98
2016-02-26,1804.21
2016-02-29,1795.67
2016-03-01,1831.66
2016-03-02,1838.38
2016-03-03,1846.01
2016-03-04,1855.18
2016-03-07,1850.03
2016-03-08,1837.13
2016-03-09,1841.00
2016-03-10,1839.61
2016-03-11,1871.66
2016-03-14,1875.92
2016-03-15,1867.51
2016-03-16,1870.67
2016-03-17,1890.64
2016-03-18,1893.77
2016-03-21,1893.58
2016-03-22,1895.58
2016-03-23,1884.69
2016-03-24,1876.04
2016-03-25,1877.23
2016-03-28,1882.63
2016-03-29,1897.09
2016-03-30,1917.09
2016-03-31,1912.47
2016-04-01,1906.93
2016-04-04,1908.20
2016-04-05,1886.87
2016-04-06,1907.43
2016-04-07,1893.93
2016-04-08,1902.52
2016-04-11,1899.79
2016-04-12,1909.55
2016-04-13,1932.79
2016-04-14,1938.86
2016-04-15,1937.96
2016-04-18,1943.14
2016-04-19,1958.15
2016-04-20,1958.60
2016-04-21,1954.53
2016-04-22,1945.16
2016-04-25,1943.71
2016-04-26,1944.40
2016-04-27,1940.09
2016-04-28,1929.47
2016-04-29,1922.93
2016-05-02,1930.60
2016-05-03,1914.42
2016-05-04,1899.25
2016-05-05,1896.22
2016-05-06,1898.52
2016-05-09,1904.36
2016-05-10,1925.91
2016-05-11,1912.37
2016-05-12,1907.35
2016-05-13,1893.20
2016-05-16,1907.73
2016-05-17,1897.92
2016-05-18,1896.81
2016-05-19,1880.52
2016-05-20,1896.49
2016-05-23,1892.06
2016-05-24,1915.21
2016-05-25,1927.09
2016-05-26,1931.24
2016-05-27,1936.89
2016-05-30,1937.98
2016-05-31,1936.76
2016-06-01,1937.21
2016-06-02,1939.75
2016-06-03,1946.47
2016-06-06,1952.81
2016-06-07,1958.57
2016-06-08,1964.42
2016-06-09,1954.36
2016-06-10,1927.66
2016-06-13,1905.39
2016-06-14,1890.57
2016-06-15,1894.39
2016-06-16,1886.77
2016-06-17,1888.09
2016-06-20,1919.97
2016-06-21,1924.55
2016-06-22,1923.98
2016-06-23,1947.29
2016-06-24,1861.70
2016-06-27,1824.18
2016-06-28,1856.63
2016-06-29,1895.70
2016-06-30,1915.12
2016-07-01,1925.06
2016-07-04,1926.78
2016-07-05,1912.26
2016-07-06,1909.90
2016-07-07,1915.72
2016-07-08,1935.71
2016-07-11,1951.35
2016-07-12,1963.00
2016-07-13,1964.77
2016-07-14,1973.78
2016-07-15,1968.98
2016-07-18,1974.85
2016-07-19,1970.48
2016-07-20,1982.31
2016-07-21,1977.37
2016-07-22,1978.91
2016-07-25,1977.01
2016-07-26,1980.59
2016-07-27,1982.83
2016-07-28,1988.55
2016-07-29,2004.38
2016-08-01,2005.55
2016-08-02,1994.09
2016-08-03,1988.49
2016-08-04,1991.21
2016-08-05,1998.46
2016-08-08,1996.50
2016-08-09,2007.53
2016-08-10,2008.33
2016-08-11,2018.59
2016-08-12,2019.93
2016-08-15,2024.51
2016-08-16,2013.07
2016-08-17,2010.90
2016-08-18,2014.38
2016-08-19,2010.22
2016-08-22,2013.13
2016-08-23,2019.65
2016-08-24,2007.70
2016-08-25,2001.62
2016-08-26,2000.74
2016-08-29,1997.54
