date,price
1965-12-16,1373.62
1965-12-17,1369.84
1965-12-20,1367.42
1965-12-21,1364.97
1965-12-22,1373.79
1965-12-24,1389.29
1965-12-27,1412.77
1965-12-28,1417.83
1965-12-29,1417.83
1965-12-30,1417.83
1966-01-04,1430.13
1966-01-05,1414.87
1966-01-06,1434.94
1966-01-07,1428.53
1966-01-11,1410.43
1966-01-12,1418.46
1966-01-13,1416.25
1966-01-14,1416.12
1966-01-17,1421.10
1966-01-18,1414.01
1966-01-19,1414.55
1966-01-20,1421.56
1966-01-21,1435.34
1966-01-24,1451.68
1966-01-25,1445.34
1966-01-26,1457.19
1966-01-27,1454.76
1966-01-28,1465.83
1966-01-31,1470.38
1966-02-01,1485.24
1966-02-02,1492.42
1966-02-03,1482.70
1966-02-04,1487.09
1966-02-07,1498.89
1966-02-08,1503.91
1966-02-09,1505.70
1966-02-10,1489.11
1966-02-14,1464.27
1966-02-15,1453.10
1966-02-16,1464.67
1966-02-17,1442.02
1966-02-18,1459.63
1966-02-21,1465.79
1966-02-22,1465.42
1966-02-23,1480.47
1966-02-24,1490.78
1966-02-25,1491.76
1966-02-28,1507.41
1966-03-01,1520.71
1966-03-02,1514.62
1966-03-03,1517.84
1966-03-04,1524.99
1966-03-07,1533.75
1966-03-08,1545.78
1966-03-09,1542.72
1966-03-10,1529.93
1966-03-11,1512.19
1966-03-14,1535.04
1966-03-15,1540.59
1966-03-16,1560.09
1966-03-17,1551.25
1966-03-18,1558.77
1966-03-22,1568.28
1966-03-23,1562.65
1966-03-24,1571.83
1966-03-25,1550.21
1966-03-28,1566.60
1966-03-29,1579.57
1966-03-30,1577.13
1966-03-31,1584.28
1966-04-01,1588.73
1966-04-04,1573.87
1966-04-05,1573.07
1966-04-06,1564.66
1966-04-07,1540.46
1966-04-08,1548.00
1966-04-11,1536.88
1966-04-12,1551.51
1966-04-13,1555.71
1966-04-14,1537.90
1966-04-15,1535.20
1966-04-18,1531.53
1966-04-19,1508.04
1966-04-20,1486.93
1966-04-21,1502.80
1966-04-22,1503.09
1966-04-25,1530.16
1966-04-26,1523.00
1966-04-27,1557.07
1966-04-28,1553.68
1966-05-02,1565.55
1966-05-06,1581.58
1966-05-09,1572.94
1966-05-10,1568.37
1966-05-11,1575.29
1966-05-12,1582.73
1966-05-13,1571.10
1966-05-16,1558.15
1966-05-17,1559.67
1966-05-18,1564.94
1966-05-19,1556.84
1966-05-20,1552.75
1966-05-23,1561.14
1966-05-24,1574.06
1966-05-25,1568.93
1966-05-26,1572.97
1966-05-27,1550.06
1966-05-30,1512.63
1966-05-31,1514.15
1966-06-01,1490.85
1966-06-02,1502.67
1966-06-03,1517.81
1966-06-06,1524.50
1966-06-07,1516.90
